"";"subj.id";"age_s_c";"gender";"educ_s_c";"prior.climate.pos";"prior.climate.cert";"prior.climate.imp";"prior.climate.diff";"prior.climate.act_1";"prior.gmo.pos";"prior.gmo.cert";"prior.gmo.imp";"prior.gmo.diff";"prior.hom.pos";"prior.hom.cert";"prior.hom.imp";"prior.hom.diff";"condition";"topic";"version";"diff";"eff";"frustr";"order";"percc";"resp";"rt";"ideology";"num_c";"prior.conc";"ideology.conc";"condition.binary"
"126";59;0,269274576803739;0;-0,291779584462511;30;31;38;50;27;22;10;26;28;30;35;25;24;"easy";"hom";"s";24;36;26;2;-41;0;76,532;7;-0,0698584763625419;"disc";"neutr";"0"
"127";60;0,196810808687797;0;0,0415537488708225;42;42;40;34;48;-44;-44;41;31;34;31;8;10;"easy";"clim";"ns";21;17;13;1;11;0;111,27;3;0,15236374585968;"conc";"disc";"0"
"128";60;0,196810808687797;0;0,0415537488708225;42;42;40;34;48;-44;-44;41;31;34;31;8;10;"easy";"gmo";"ns";32;30;22;2;12;1;140,408;3;0,15236374585968;"conc";"disc";"0"
"129";60;0,196810808687797;0;0,0415537488708225;42;42;40;34;48;-44;-44;41;31;34;31;8;10;"easy";"hom";"s";31;30;31;3;19;1;150,589;3;0,15236374585968;"disc";"neutr";"0"
"130";62;0,298260084050116;0;0,374887082204156;50;50;42;-10;50;-50;50;50;-41;31;31;11;-20;"easy";"clim";"s";42;31;20;2;1;1;282,324;3;-0,0698584763625419;"neutr";"conc";"0"
"131";62;0,298260084050116;0;0,374887082204156;50;50;42;-10;50;-50;50;50;-41;31;31;11;-20;"easy";"gmo";"s";-42;-30;-50;3;50;1;79,215;3;-0,0698584763625419;"neutr";"conc";"0"
"132";62;0,298260084050116;0;0,374887082204156;50;50;42;-10;50;-50;50;50;-41;31;31;11;-20;"easy";"hom";"s";-50;-41;-50;1;50;0;122,53;3;-0,0698584763625419;"neutr";"neutr";"0"
"133";63;0,240289069557362;0;0,374887082204156;-29;30;12;-17;16;-24;34;14;-31;19;18;10;36;"hard";"clim";"s";-34;-31;-14;1;38;0;130,398;2;-0,292080698584764;"disc";"conc";"1"
"134";63;0,240289069557362;0;0,374887082204156;-29;30;12;-17;16;-24;34;14;-31;19;18;10;36;"hard";"gmo";"ns";14;10;13;2;-10;0;169,374;2;-0,292080698584764;"conc";"disc";"1"
"135";63;0,240289069557362;0;0,374887082204156;-29;30;12;-17;16;-24;34;14;-31;19;18;10;36;"hard";"hom";"s";-9;-11;-13;3;-9;1;129,9;2;-0,292080698584764;"disc";"neutr";"1"
"136";66;0,298260084050116;0;-0,291779584462511;50;31;-20;-22;50;50;43;42;31;32;31;30;-10;"hard";"clim";"s";-10;-10;-11;3;42;0;129,355;2,66666666666667;-0,180969587473653;"neutr";"conc";"1"
"137";66;0,298260084050116;0;-0,291779584462511;50;31;-20;-22;50;50;43;42;31;32;31;30;-10;"hard";"gmo";"ns";-31;-32;-32;2;50;0;129,254;2,66666666666667;-0,180969587473653;"neutr";"disc";"1"
"138";66;0,298260084050116;0;-0,291779584462511;50;31;-20;-22;50;50;43;42;31;32;31;30;-10;"hard";"hom";"ns";-31;-31;-32;1;50;0;124,802;2,66666666666667;-0,180969587473653;"neutr";"neutr";"1"
"139";67;-0,107537017399159;0;0,374887082204156;20;21;-21;-20;-31;-31;32;31;-41;10;-10;-10;-31;"hard";"clim";"ns";-31;21;-50;2;30;0;40,401;2,33333333333333;0,374585968081903;"conc";"disc";"1"
"140";67;-0,107537017399159;0;0,374887082204156;20;21;-21;-20;-31;-31;32;31;-41;10;-10;-10;-31;"hard";"gmo";"s";-31;20;-50;3;32;1;67,469;2,33333333333333;0,374585968081903;"disc";"conc";"1"
"141";67;-0,107537017399159;0;0,374887082204156;20;21;-21;-20;-31;-31;32;31;-41;10;-10;-10;-31;"hard";"hom";"ns";10;-31;-50;1;41;1;97,062;2,33333333333333;0,374585968081903;"conc";"neutr";"1"
"142";69;0,124347040571855;0;-0,291779584462511;10;16;20;-11;33;-22;36;21;-12;18;22;21;-18;"hard";"clim";"s";-20;-15;2;3;18;1;24,73;3;-0,0698584763625419;"disc";"conc";"1"
"143";69;0,124347040571855;0;-0,291779584462511;10;16;20;-11;33;-22;36;21;-12;18;22;21;-18;"hard";"gmo";"s";-11;2;2;2;14;1;35,85;3;-0,0698584763625419;"disc";"conc";"1"
"144";69;0,124347040571855;0;-0,291779584462511;10;16;20;-11;33;-22;36;21;-12;18;22;21;-18;"hard";"hom";"s";2;2;-46;1;31;0;48,5;3;-0,0698584763625419;"disc";"neutr";"1"
"145";72;0,240289069557362;0;0,0415537488708225;9;1;-1;0;0;-31;13;0;-1;0;0;-1;-1;"easy";"clim";"s";10;19;-23;1;-2;0;180,715;6;-0,0698584763625419;"disc";"disc";"0"
"146";72;0,240289069557362;0;0,0415537488708225;9;1;-1;0;0;-31;13;0;-1;0;0;-1;-1;"easy";"gmo";"ns";10;0;9;2;-6;0;174,3;6;-0,0698584763625419;"conc";"conc";"0"
"147";72;0,240289069557362;0;0,0415537488708225;9;1;-1;0;0;-31;13;0;-1;0;0;-1;-1;"easy";"hom";"s";1;5;0;3;-7;1;75,26;6;-0,0698584763625419;"disc";"neutr";"0"
"148";73;0,0953615333254783;0;-0,291779584462511;42;41;41;10;42;22;20;-10;-10;22;20;10;11;"hard";"clim";"ns";42;42;21;3;-41;1;217,59;3,66666666666667;0,263474856970791;"conc";"disc";"1"
"149";73;0,0953615333254783;0;-0,291779584462511;42;41;41;10;42;22;20;-10;-10;22;20;10;11;"hard";"gmo";"ns";21;20;1;2;10;0;74,961;3,66666666666667;0,263474856970791;"conc";"disc";"1"
"150";73;0,0953615333254783;0;-0,291779584462511;42;41;41;10;42;22;20;-10;-10;22;20;10;11;"hard";"hom";"ns";20;20;1;1;10;0;93,256;3,66666666666667;0,263474856970791;"conc";"neutr";"1"
"151";75;0,109854286948667;1;-0,291779584462511;10;26;21;36;42;-8;26;20;34;32;39;24;32;"easy";"clim";"ns";11;11;7;1;47;0;66,979;6;0,0412526347485692;"conc";"conc";"0"
"152";75;0,109854286948667;1;-0,291779584462511;10;26;21;36;42;-8;26;20;34;32;39;24;32;"easy";"gmo";"ns";26;27;34;2;33;0;110,576;6;0,0412526347485692;"conc";"conc";"0"
"153";75;0,109854286948667;1;-0,291779584462511;10;26;21;36;42;-8;26;20;34;32;39;24;32;"easy";"hom";"ns";40;37;32;3;33;1;68,576;6;0,0412526347485692;"conc";"neutr";"0"
"154";81;-0,151015278268725;1;-0,291779584462511;-28;31;-28;13;-32;-15;20;18;34;42;42;26;27;"easy";"clim";"s";-30;10;-28;1;47;1;327,047;4;0,374585968081903;"disc";"neutr";"0"
"155";81;-0,151015278268725;1;-0,291779584462511;-28;31;-28;13;-32;-15;20;18;34;42;42;26;27;"easy";"gmo";"s";-28;-10;-36;3;43;0;242,143;4;0,374585968081903;"disc";"neutr";"0"
"156";81;-0,151015278268725;1;-0,291779584462511;-28;31;-28;13;-32;-15;20;18;34;42;42;26;27;"easy";"hom";"s";-17;13;-37;2;42;0;200,53;4;0,374585968081903;"disc";"neutr";"0"
"157";83;0,182318055064609;0;0,0415537488708225;6;19;19;10;-4;7;17;15;11;4;5;7;14;"hard";"clim";"ns";9;7;5;2;-5;1;312,613;4,33333333333333;-0,0698584763625419;"conc";"conc";"1"
"158";83;0,182318055064609;0;0,0415537488708225;6;19;19;10;-4;7;17;15;11;4;5;7;14;"hard";"gmo";"s";8;7;17;1;-8;0;383,587;4,33333333333333;-0,0698584763625419;"disc";"disc";"1"
"159";83;0,182318055064609;0;0,0415537488708225;6;19;19;10;-4;7;17;15;11;4;5;7;14;"hard";"hom";"ns";7;6;4;3;-3;0;126,133;4,33333333333333;-0,0698584763625419;"conc";"neutr";"1"
"160";84;-0,208986292761478;0;0,374887082204156;44;48;33;-50;50;-6;45;19;-45;-7;42;-49;-38;"hard";"clim";"ns";-38;-14;-50;3;36;0;67,019;3;-0,180969587473653;"conc";"disc";"1"
"161";84;-0,208986292761478;0;0,374887082204156;44;48;33;-50;50;-6;45;19;-45;-7;42;-49;-38;"hard";"gmo";"s";-45;-5;-50;2;41;0;87,201;3;-0,180969587473653;"disc";"conc";"1"
"162";84;-0,208986292761478;0;0,374887082204156;44;48;33;-50;50;-6;45;19;-45;-7;42;-49;-38;"hard";"hom";"ns";-50;14;-50;1;50;0;65,455;3;-0,180969587473653;"conc";"neutr";"1"
"163";88;-0,0495660029064057;1;-0,291779584462511;32;26;32;-20;17;13;21;2;-15;31;40;24;-8;"easy";"clim";"ns";19;27;21;2;25;0;31,762;6;0,0412526347485692;"conc";"conc";"0"
"164";88;-0,0495660029064057;1;-0,291779584462511;32;26;32;-20;17;13;21;2;-15;31;40;24;-8;"easy";"gmo";"s";20;35;26;3;27;1;13,501;6;0,0412526347485692;"disc";"disc";"0"
"165";88;-0,0495660029064057;1;-0,291779584462511;32;26;32;-20;17;13;21;2;-15;31;40;24;-8;"easy";"hom";"ns";12;32;18;1;17;1;78,04;6;0,0412526347485692;"conc";"neutr";"0"
"166";90;0,0953615333254783;0;0,374887082204156;34;37;50;47;44;23;28;50;50;50;43;22;50;"hard";"clim";"s";-28;11;9;1;-9;1;122,087;3,33333333333333;-0,0698584763625419;"disc";"conc";"1"
"167";90;0,0953615333254783;0;0,374887082204156;34;37;50;47;44;23;28;50;50;50;43;22;50;"hard";"gmo";"ns";-31;-29;-7;3;50;0;44,581;3,33333333333333;-0,0698584763625419;"conc";"disc";"1"
"168";90;0,0953615333254783;0;0,374887082204156;34;37;50;47;44;23;28;50;50;50;43;22;50;"hard";"hom";"s";12;-22;-36;2;7;0;47,621;3,33333333333333;-0,0698584763625419;"disc";"neutr";"1"
"169";93;0,182318055064609;0;0,0415537488708225;27;32;25;24;31;-14;25;26;21;13;30;26;22;"easy";"clim";"ns";-15;14;-25;1;27;0;64,866;2,33333333333333;-0,180969587473653;"conc";"disc";"0"
"170";93;0,182318055064609;0;0,0415537488708225;27;32;25;24;31;-14;25;26;21;13;30;26;22;"easy";"gmo";"ns";-19;-16;-33;2;28;1;55,767;2,33333333333333;-0,180969587473653;"conc";"disc";"0"
"171";93;0,182318055064609;0;0,0415537488708225;27;32;25;24;31;-14;25;26;21;13;30;26;22;"easy";"hom";"s";16;18;-8;3;-9;1;74,229;2,33333333333333;-0,180969587473653;"disc";"neutr";"0"
"172";95;0,0518832724559131;0;-0,291779584462511;-13;32;12;-18;1;-8;-6;-8;-7;11;50;22;24;"hard";"clim";"ns";41;42;41;3;40;0;46,103;6;-0,292080698584764;"conc";"conc";"1"
"173";95;0,0518832724559131;0;-0,291779584462511;-13;32;12;-18;1;-8;-6;-8;-7;11;50;22;24;"hard";"gmo";"s";22;20;23;1;18;0;169,91;6;-0,292080698584764;"disc";"disc";"1"
"174";95;0,0518832724559131;0;-0,291779584462511;-13;32;12;-18;1;-8;-6;-8;-7;11;50;22;24;"hard";"hom";"ns";21;22;19;2;20;0;13,269;6;-0,292080698584764;"conc";"neutr";"1"
"175";100;0,211303562310986;0;0,0415537488708225;11;24;14;21;47;-10;-14;-17;-12;20;21;12;21;"easy";"clim";"s";17;10;19;3;38;0;94,447;5;-0,180969587473653;"disc";"disc";"0"
"176";100;0,211303562310986;0;0,0415537488708225;11;24;14;21;47;-10;-14;-17;-12;20;21;12;21;"easy";"gmo";"ns";25;22;25;2;22;0;23,314;5;-0,180969587473653;"conc";"conc";"0"
"177";100;0,211303562310986;0;0,0415537488708225;11;24;14;21;47;-10;-14;-17;-12;20;21;12;21;"easy";"hom";"s";23;5;17;1;40;0;215,954;5;-0,180969587473653;"disc";"neutr";"0"
"178";103;-0,165508031891913;1;0,374887082204156;50;50;50;50;50;0;1;-50;50;-50;50;-50;-50;"hard";"clim";"s";-50;-50;-50;3;50;1;20,243;5,66666666666667;0,485697079193014;"neutr";"disc";"1"
"179";103;-0,165508031891913;1;0,374887082204156;50;50;50;50;50;0;1;-50;50;-50;50;-50;-50;"hard";"gmo";"s";-50;-50;-50;2;50;1;45,986;5,66666666666667;0,485697079193014;"neutr";"disc";"1"
"180";103;-0,165508031891913;1;0,374887082204156;50;50;50;50;50;0;1;-50;50;-50;50;-50;-50;"hard";"hom";"s";-50;17;23;1;50;1;54,226;5,66666666666667;0,485697079193014;"neutr";"neutr";"1"
"181";105;0,0518832724559131;0;0,374887082204156;32;43;32;22;-19;-47;40;42;11;21;23;26;14;"easy";"clim";"s";22;21;1;2;14;1;158,101;5,33333333333333;-0,0698584763625419;"disc";"disc";"0"
"182";105;0,0518832724559131;0;0,374887082204156;32;43;32;22;-19;-47;40;42;11;21;23;26;14;"easy";"gmo";"ns";21;6;10;1;1;1;111,456;5,33333333333333;-0,0698584763625419;"conc";"conc";"0"
"183";105;0,0518832724559131;0;0,374887082204156;32;43;32;22;-19;-47;40;42;11;21;23;26;14;"easy";"hom";"s";14;2;-8;3;-7;1;106,071;5,33333333333333;-0,0698584763625419;"disc";"neutr";"0"
"184";106;0,211303562310986;0;-0,625112917795844;1;1;1;1;1;1;1;1;1;1;0;1;1;"easy";"clim";"ns";50;50;50;1;1;0;37,627;5;-0,403191809695875;"conc";"conc";"0"
"185";106;0,211303562310986;0;-0,625112917795844;1;1;1;1;1;1;1;1;1;1;0;1;1;"easy";"gmo";"ns";1;1;1;2;1;1;23,188;5;-0,403191809695875;"conc";"conc";"0"
"186";106;0,211303562310986;0;-0,625112917795844;1;1;1;1;1;1;1;1;1;1;0;1;1;"easy";"hom";"ns";1;1;1;3;1;0;29,284;5;-0,403191809695875;"conc";"neutr";"0"
"187";112;0,254781823180551;0;0,0415537488708225;-50;-50;-28;-20;-50;-50;-50;14;25;36;13;13;13;"hard";"clim";"s";18;22;12;2;36;1;222,662;5;-0,0698584763625419;"disc";"disc";"1"
"188";112;0,254781823180551;0;0,0415537488708225;-50;-50;-28;-20;-50;-50;-50;14;25;36;13;13;13;"hard";"gmo";"s";13;10;-8;3;34;0;102,722;5;-0,0698584763625419;"disc";"disc";"1"
"189";112;0,254781823180551;0;0,0415537488708225;-50;-50;-28;-20;-50;-50;-50;14;25;36;13;13;13;"hard";"hom";"ns";46;33;28;1;-43;0;250,741;5;-0,0698584763625419;"conc";"neutr";"1"
"190";113;0,35623109854287;0;0,374887082204156;43;33;44;50;50;29;43;20;27;35;23;31;27;"hard";"clim";"s";31;30;13;1;16;1;99,397;4,66666666666667;0,263474856970791;"disc";"disc";"1"
"191";113;0,35623109854287;0;0,374887082204156;43;33;44;50;50;29;43;20;27;35;23;31;27;"hard";"gmo";"ns";9;8;10;2;7;1;120,494;4,66666666666667;0,263474856970791;"conc";"conc";"1"
"192";113;0,35623109854287;0;0,374887082204156;43;33;44;50;50;29;43;20;27;35;23;31;27;"hard";"hom";"s";20;20;11;3;43;0;35,946;4,66666666666667;0,263474856970791;"disc";"neutr";"1"
"193";114;0,35623109854287;1;0,374887082204156;50;42;31;-50;50;21;20;-11;-32;20;20;13;-31;"hard";"clim";"s";-37;22;20;1;-22;0;160,273;2,33333333333333;0,374585968081903;"neutr";"conc";"1"
"194";114;0,35623109854287;1;0,374887082204156;50;42;31;-50;50;21;20;-11;-32;20;20;13;-31;"hard";"gmo";"ns";-20;-28;-42;3;12;0;129,814;2,33333333333333;0,374585968081903;"neutr";"disc";"1"
"195";114;0,35623109854287;1;0,374887082204156;50;42;31;-50;50;21;20;-11;-32;20;20;13;-31;"hard";"hom";"s";21;20;-10;2;-12;0;137,873;2,33333333333333;0,374585968081903;"neutr";"neutr";"1"
"196";115;-0,310435568123797;0;0,374887082204156;32;19;43;-38;50;41;32;-21;-50;0;0;-50;-50;"hard";"clim";"ns";11;10;11;2;-25;0;50,795;2;0,0412526347485692;"conc";"disc";"1"
"197";115;-0,310435568123797;0;0,374887082204156;32;19;43;-38;50;41;32;-21;-50;0;0;-50;-50;"hard";"gmo";"ns";50;49;47;3;-50;0;12,148;2;0,0412526347485692;"conc";"disc";"1"
"198";115;-0,310435568123797;0;0,374887082204156;32;19;43;-38;50;41;32;-21;-50;0;0;-50;-50;"hard";"hom";"s";50;21;50;1;-50;0;236,376;2;0,0412526347485692;"disc";"neutr";"1"
"199";117;0,312752837673304;1;-0,291779584462511;1;24;1;1;1;-44;49;1;1;-14;10;10;1;"easy";"clim";"s";1;13;1;1;1;0;17,504;4,33333333333333;-0,180969587473653;"disc";"disc";"0"
"200";117;0,312752837673304;1;-0,291779584462511;1;24;1;1;1;-44;49;1;1;-14;10;10;1;"easy";"gmo";"ns";2;3;2;2;2;1;6,312;4,33333333333333;-0,180969587473653;"conc";"conc";"0"
"201";117;0,312752837673304;1;-0,291779584462511;1;24;1;1;1;-44;49;1;1;-14;10;10;1;"easy";"hom";"ns";5;5;-7;3;-5;0;4,885;4,33333333333333;-0,180969587473653;"conc";"neutr";"0"
"202";121;-0,093044263775971;1;0,374887082204156;18;24;-50;-22;25;-10;29;-50;-31;2;1;-50;-16;"hard";"clim";"s";18;17;-33;1;-10;0;160,001;4,33333333333333;0,15236374585968;"disc";"disc";"1"
"203";121;-0,093044263775971;1;0,374887082204156;18;24;-50;-22;25;-10;29;-50;-31;2;1;-50;-16;"hard";"gmo";"ns";24;16;-35;2;-18;0;108,592;4,33333333333333;0,15236374585968;"conc";"conc";"1"
"204";121;-0,093044263775971;1;0,374887082204156;18;24;-50;-22;25;-10;29;-50;-31;2;1;-50;-16;"hard";"hom";"ns";15;12;-46;3;-18;1;65,098;4,33333333333333;0,15236374585968;"conc";"neutr";"1"
"205";122;0,0373905188327247;1;0,0415537488708225;50;50;50;-50;50;31;31;1;-50;31;41;20;-41;"easy";"clim";"ns";-41;21;-50;1;1;0;108,254;3,33333333333333;0,15236374585968;"neutr";"disc";"0"
"206";122;0,0373905188327247;1;0,0415537488708225;50;50;50;-50;50;31;31;1;-50;31;41;20;-41;"easy";"gmo";"s";-41;-43;-50;2;21;0;60,765;3,33333333333333;0,15236374585968;"neutr";"conc";"0"
"207";122;0,0373905188327247;1;0,0415537488708225;50;50;50;-50;50;31;31;1;-50;31;41;20;-41;"easy";"hom";"s";-41;-41;-50;3;21;1;51,465;3,33333333333333;0,15236374585968;"neutr";"neutr";"0"
"208";123;0,0228977652095363;1;0,0415537488708225;41;48;38;-39;39;-30;50;40;-38;-40;48;30;-26;"easy";"clim";"s";-35;-27;-46;1;44;1;14,168;5,66666666666667;0,263474856970791;"disc";"disc";"0"
"209";123;0,0228977652095363;1;0,0415537488708225;41;48;38;-39;39;-30;50;40;-38;-40;48;30;-26;"easy";"gmo";"ns";-31;-31;-43;3;38;1;10,336;5,66666666666667;0,263474856970791;"conc";"conc";"0"
"210";123;0,0228977652095363;1;0,0415537488708225;41;48;38;-39;39;-30;50;40;-38;-40;48;30;-26;"easy";"hom";"s";-35;-31;-44;2;42;1;25,258;5,66666666666667;0,263474856970791;"disc";"neutr";"0"
"211";124;0,211303562310986;0;0,374887082204156;11;1;21;-9;20;1;1;10;-10;21;21;1;-30;"easy";"clim";"ns";50;50;50;2;-50;1;342,935;2,33333333333333;-0,0698584763625419;"conc";"disc";"0"
"212";124;0,211303562310986;0;0,374887082204156;11;1;21;-9;20;1;1;10;-10;21;21;1;-30;"easy";"gmo";"s";50;50;50;1;2;1;398,473;2,33333333333333;-0,0698584763625419;"disc";"conc";"0"
"213";124;0,211303562310986;0;0,374887082204156;11;1;21;-9;20;1;1;10;-10;21;21;1;-30;"easy";"hom";"s";50;50;50;3;1;1;78,472;2,33333333333333;-0,0698584763625419;"disc";"neutr";"0"
"214";125;0,0518832724559131;0;0,374887082204156;31;25;22;-19;20;-19;30;33;-30;1;1;1;1;"easy";"clim";"ns";17;16;9;3;10;1;141,407;4;0,15236374585968;"conc";"neutr";"0"
"215";125;0,0518832724559131;0;0,374887082204156;31;25;22;-19;20;-19;30;33;-30;1;1;1;1;"easy";"gmo";"s";12;20;11;2;20;1;309,349;4;0,15236374585968;"disc";"neutr";"0"
"216";125;0,0518832724559131;0;0,374887082204156;31;25;22;-19;20;-19;30;33;-30;1;1;1;1;"easy";"hom";"s";11;14;6;1;24;0;134,415;4;0,15236374585968;"disc";"neutr";"0"
"217";129;0,327245591296493;0;0,0415537488708225;-28;46;36;-28;33;-46;50;50;-47;33;35;24;13;"hard";"clim";"s";-27;16;-47;3;41;1;41,806;6,66666666666667;-0,180969587473653;"disc";"disc";"1"
"218";129;0,327245591296493;0;0,0415537488708225;-28;46;36;-28;33;-46;50;50;-47;33;35;24;13;"hard";"gmo";"ns";-37;23;-37;1;38;0;29,752;6,66666666666667;-0,180969587473653;"conc";"conc";"1"
"219";129;0,327245591296493;0;0,0415537488708225;-28;46;36;-28;33;-46;50;50;-47;33;35;24;13;"hard";"hom";"ns";-19;32;-29;2;38;1;41,089;6,66666666666667;-0,180969587473653;"conc";"neutr";"1"
"220";132;0,0228977652095363;1;-0,291779584462511;18;50;45;-50;50;-50;50;47;-50;29;34;31;-50;"hard";"clim";"s";-50;-50;-50;1;50;0;231,797;6;-0,292080698584764;"disc";"disc";"1"
"221";132;0,0228977652095363;1;-0,291779584462511;18;50;45;-50;50;-50;50;47;-50;29;34;31;-50;"hard";"gmo";"ns";-50;-50;-49;2;44;0;124,501;6;-0,292080698584764;"conc";"conc";"1"
"222";132;0,0228977652095363;1;-0,291779584462511;18;50;45;-50;50;-50;50;47;-50;29;34;31;-50;"hard";"hom";"ns";-50;-50;49;3;47;0;71,501;6;-0,292080698584764;"conc";"neutr";"1"
"223";133;0,0518832724559131;0;-0,291779584462511;15;14;23;-18;-14;-13;21;20;-19;9;12;2;-12;"hard";"clim";"ns";17;15;10;3;-9;0;126,239;4,33333333333333;-0,292080698584764;"conc";"conc";"1"
"224";133;0,0518832724559131;0;-0,291779584462511;15;14;23;-18;-14;-13;21;20;-19;9;12;2;-12;"hard";"gmo";"s";16;1;14;2;2;1;122,147;4,33333333333333;-0,292080698584764;"disc";"disc";"1"
"225";133;0,0518832724559131;0;-0,291779584462511;15;14;23;-18;-14;-13;21;20;-19;9;12;2;-12;"hard";"hom";"ns";16;13;22;1;-12;0;102,901;4,33333333333333;-0,292080698584764;"conc";"neutr";"1"
"226";134;0,0663760260791015;0;0,0415537488708225;1;39;16;-2;-31;-38;48;34;36;22;42;20;26;"easy";"clim";"ns";9;1;10;3;31;0;45,663;5,33333333333333;0,15236374585968;"conc";"conc";"0"
"227";134;0,0663760260791015;0;0,0415537488708225;1;39;16;-2;-31;-38;48;34;36;22;42;20;26;"easy";"gmo";"ns";1;10;10;1;46;1;58,59;5,33333333333333;0,15236374585968;"conc";"conc";"0"
"228";134;0,0663760260791015;0;0,0415537488708225;1;39;16;-2;-31;-38;48;34;36;22;42;20;26;"easy";"hom";"s";2;1;1;2;1;1;53,862;5,33333333333333;0,15236374585968;"disc";"neutr";"0"
"229";135;0,211303562310986;0;0,0415537488708225;45;41;45;-34;40;-28;44;24;-22;24;21;11;-19;"easy";"clim";"ns";-12;-10;-20;2;17;0;52,866;5,33333333333333;0,263474856970791;"conc";"conc";"0"
"230";135;0,211303562310986;0;0,0415537488708225;45;41;45;-34;40;-28;44;24;-22;24;21;11;-19;"easy";"gmo";"s";-22;-17;-33;3;19;0;38,072;5,33333333333333;0,263474856970791;"disc";"disc";"0"
"231";135;0,211303562310986;0;0,0415537488708225;45;41;45;-34;40;-28;44;24;-22;24;21;11;-19;"easy";"hom";"ns";-24;0;-29;1;17;0;74,934;5,33333333333333;0,263474856970791;"conc";"neutr";"0"
"232";136;0,0663760260791015;1;0,374887082204156;2;2;2;2;2;-27;-18;-12;-11;-11;2;2;2;"easy";"clim";"s";2;2;2;3;2;1;17,356;5;-0,0698584763625419;"disc";"disc";"0"
"233";136;0,0663760260791015;1;0,374887082204156;2;2;2;2;2;-27;-18;-12;-11;-11;2;2;2;"easy";"gmo";"s";2;2;2;1;2;0;29,4;5;-0,0698584763625419;"disc";"disc";"0"
"234";136;0,0663760260791015;1;0,374887082204156;2;2;2;2;2;-27;-18;-12;-11;-11;2;2;2;"easy";"hom";"s";-15;2;-12;2;2;1;19,242;5;-0,0698584763625419;"disc";"neutr";"0"
"235";140;-0,397392089862927;1;0,0415537488708225;43;43;24;30;33;50;-45;44;29;22;27;27;-50;"easy";"clim";"ns";42;13;-18;2;17;1;155,771;2,33333333333333;0,0412526347485692;"conc";"disc";"0"
"236";140;-0,397392089862927;1;0,0415537488708225;43;43;24;30;33;50;-45;44;29;22;27;27;-50;"easy";"gmo";"ns";30;35;43;3;50;1;89,948;2,33333333333333;0,0412526347485692;"conc";"disc";"0"
"237";140;-0,397392089862927;1;0,0415537488708225;43;43;24;30;33;50;-45;44;29;22;27;27;-50;"easy";"hom";"ns";-37;38;-39;1;21;0;400,254;2,33333333333333;0,0412526347485692;"conc";"neutr";"0"
"238";141;-0,339421075370174;1;0,0415537488708225;23;39;-31;-50;50;-8;-20;-50;-50;-9;-16;-14;-36;"hard";"clim";"s";-50;10;11;3;50;1;36,879;7;-0,0698584763625419;"disc";"disc";"1"
"239";141;-0,339421075370174;1;0,0415537488708225;23;39;-31;-50;50;-8;-20;-50;-50;-9;-16;-14;-36;"hard";"gmo";"ns";-41;-31;-49;2;50;1;34,692;7;-0,0698584763625419;"conc";"conc";"1"
"240";141;-0,339421075370174;1;0,0415537488708225;23;39;-31;-50;50;-8;-20;-50;-50;-9;-16;-14;-36;"hard";"hom";"ns";12;28;14;1;-10;1;42,479;7;-0,0698584763625419;"conc";"neutr";"1"
"241";142;-0,382899336239739;1;0,0415537488708225;4;2;2;2;-5;10;9;9;2;24;10;14;9;"easy";"clim";"s";6;3;4;2;-1;0;4,446;4;0,0412526347485692;"disc";"neutr";"0"
"242";142;-0,382899336239739;1;0,0415537488708225;4;2;2;2;-5;10;9;9;2;24;10;14;9;"easy";"gmo";"ns";4;5;5;1;5;1;8,983;4;0,0412526347485692;"conc";"neutr";"0"
"243";142;-0,382899336239739;1;0,0415537488708225;4;2;2;2;-5;10;9;9;2;24;10;14;9;"easy";"hom";"ns";14;-5;2;3;2;1;12,058;4;0,0412526347485692;"conc";"neutr";"0"
"244";143;-0,151015278268725;1;-0,291779584462511;32;29;32;34;34;23;33;29;28;17;29;30;20;"easy";"clim";"ns";22;18;21;3;23;0;4,682;3,66666666666667;-0,292080698584764;"conc";"disc";"0"
"245";143;-0,151015278268725;1;-0,291779584462511;32;29;32;34;34;23;33;29;28;17;29;30;20;"easy";"gmo";"s";22;28;24;1;15;0;57,501;3,66666666666667;-0,292080698584764;"disc";"conc";"0"
"246";143;-0,151015278268725;1;-0,291779584462511;32;29;32;34;34;23;33;29;28;17;29;30;20;"easy";"hom";"s";19;22;21;2;22;0;8,034;3,66666666666667;-0,292080698584764;"disc";"neutr";"0"
"247";146;-0,00608774203684054;2;-0,291779584462511;25;13;3;18;23;-32;27;23;-17;22;15;10;-13;"hard";"clim";"ns";-14;-14;-13;1;-11;0;148,901;3;-0,0698584763625419;"conc";"disc";"1"
"248";146;-0,00608774203684054;2;-0,291779584462511;25;13;3;18;23;-32;27;23;-17;22;15;10;-13;"hard";"gmo";"ns";-30;-17;-17;3;13;1;27,601;3;-0,0698584763625419;"conc";"disc";"1"
"249";146;-0,00608774203684054;2;-0,291779584462511;25;13;3;18;23;-32;27;23;-17;22;15;10;-13;"hard";"hom";"ns";11;16;10;2;-19;1;49,5;3;-0,0698584763625419;"conc";"neutr";"1"
"250";149;0,00840501158634788;0;-0,291779584462511;50;50;50;50;50;-49;-48;50;-46;50;49;46;50;"easy";"clim";"ns";-49;-49;-48;1;50;0;8,375;5,66666666666667;-0,180969587473653;"neutr";"conc";"0"
